Date,GLD,QQQ,SPY,TLT
2019-03-11,122.23999786376953,166.83099365234375,249.08676147460938,98.38467407226562
2019-03-12,122.9800033569336,167.7476348876953,250.0260772705078,99.07455444335938
2019-03-13,123.83999633789062,169.0078887939453,251.68106079101562,98.88794708251953
2019-03-14,122.41000366210938,168.7214813232422,251.52012634277344,98.1736068725586
2019-03-15,122.97000122070312,170.28733825683594,252.76272583007812,98.82296752929688
2019-03-18,123.04000091552734,170.69290161132812,253.67916870117188,98.7661361694336
2019-03-19,123.37999725341797,171.26683044433594,253.74203491210938,98.54696655273438
2019-03-20,124.18000030517578,171.94593811035156,252.97833251953125,99.57782745361328
2019-03-21,123.68000030517578,174.63381958007812,255.83566284179688,99.79698181152344
2019-03-22,123.97000122070312,170.79812622070312,250.91162109375,101.34730529785156
2019-03-25,124.91999816894531,170.47291564941406,250.7230682373047,101.50967407226562
2019-03-26,124.30000305175781,171.26683044433594,252.59201049804688,101.43661499023438
2019-03-27,123.6500015258789,170.16680908203125,251.27117919921875,102.37002563476562
2019-03-28,121.9000015258789,170.5590057373047,252.22360229492188,102.72716522216797
2019-03-29,122.01000213623047,171.85032653808594,253.81394958496094,102.62977600097656
2019-04-01,121.52999877929688,174.12686157226562,256.8239440917969,101.17203521728516
2019-04-02,121.9800033569336,174.78688049316406,256.9498596191406,101.35912322998047
2019-04-03,121.80000305175781,175.79122924804688,257.3541259765625,100.48056030273438
2019-04-04,122.11000061035156,175.7242431640625,258.0369873046875,100.76530456542969
2019-04-05,121.9800033569336,176.63291931152344,259.28594970703125,100.89543914794922
2019-04-08,122.51000213623047,177.08251953125,259.48370361328125,100.5374984741211
2019-04-09,123.1500015258789,176.46078491210938,258.15374755859375,100.85478210449219
2019-04-10,123.52999877929688,177.4077606201172,259.0343933105469,101.09882354736328
2019-04-11,121.94999694824219,176.98684692382812,258.9625549316406,100.50498962402344
2019-04-12,121.83000183105469,177.75209045410156,260.714599609375,99.78912353515625
2019-04-15,121.5999984741211,177.7808380126953,260.54388427734375,100.0412826538086
2019-04-16,120.51000213623047,178.39292907714844,260.714599609375,99.41490173339844
2019-04-17,120.27999877929688,179.0147247314453,260.0766906738281,99.45558166503906
2019-04-18,120.37000274658203,179.2442626953125,260.5888366699219,99.9761962890625
2019-04-22,120.37000274658203,179.75123596191406,260.8134460449219,99.49626159667969
2019-04-23,120.12000274658203,182.03732299804688,263.1585388183594,99.70777893066406
2019-04-24,120.47000122070312,181.46340942382812,262.57452392578125,100.52123260498047
2019-04-25,120.56999969482422,182.199951171875,262.4127197265625,100.37480926513672
